id,full_name,gender,height,weight
23135,Adriana Faviola Corona Garca,F,170,60
23136,Alessandro Corona,M,195,95
23137,Jos de Jess Corona Rodrguez,M,188,83
23138,Evaristo Ulises Coronado Salas,M,0,0
23139,Luis Coronado Yalibat,M,0,73
23140,Stefany Mildred Coronado Gemio,F,173,54
23141,Francisco Coronel Romero,M,169,61
23142,Mariela del Carmen Coronel,F,170,70
23143,Vasile Coro,M,0,0
23144,Bengt Christer Corpi,M,188,81
23145,"Thomas ""Tom"""" """"Tommy"""" Corr""",M,178,75
23147,Giuseppe Corradi,M,0,0
23148,Gino Corradini,M,177,83
23149,Daniel Corral Barrn,M,173,64
23150,Raquel Corral Aznar,F,175,65
23151,Cristbal Corrales,M,168,68
23152,Manuel Corrales Gallego,M,0,0
23153,Ramiro Corrales,M,182,77
23154,Jean-Claude Corre,M,172,58
23155,ngel Martn Correa Martnez,M,173,80
23156,Charles Fernando Corra,M,159,58
23157,Darwin Mauricio Correa Kaminski,M,172,75
23158,Emilio Correa Vaillant,M,183,67
23159,Fernando Correa,M,170,65
23160,Harold Correa,M,190,81
23161,Javier Andrs Correa,M,169,70
23162,Luciano Ribeiro Corra,M,189,100
23163,Luis Correa Maurelios,M,0,0
23164,Miguel Antonio Correa,M,173,77
23165,Salvador Mara Correa Keen,M,0,0
23166,Vanina Noem Correa,F,180,64
23167,Emilio Correa Bayeaux,M,180,75
23168,Maritza Corredor Alvarez,F,0,0
23170,Antnio Manuel Moreira Tnger Correia,M,170,76
23171,Antnio de Arriaga Mardel Correia,M,180,78
23173,Jean-Luc Correia,M,182,77
23174,Jos Manuel Pinto Correia,M,0,0
23175,Paulo Roberto Correia,M,178,72
23176,"Maritza ""Ritz"""" Correia (-McClendon)""",F,175,61
23177,David Ross Corrente,M,185,93
23178,Alex Corretja Verdegay,M,180,70
23179,Marie Louise Corridon (-Mortell),F,0,0
23180,Heather Corrie,F,173,59
23181,"Kathleen Margaret ""Kathy"""" Corrigan (-Ekas)""",F,160,50
23182,Lisa Corrigan,F,166,48
23183,Tania Louise Corrigan,F,157,54
23185,"Daniel J. ""Dan"""" Corry""",M,0,0
23187,Mirko Corsano,M,190,87
23188,George Corsar,M,0,0
23189,"Giovanni ""Gianni"""" Corsaro""",M,174,68
23191,Cristiana Corsi,F,170,57
23192,Robin Marie Corsiglia (-Scholefield),F,157,45
23193,Claudia Corsini,F,165,59
23194,"Joseph Marion ""Joe"""" Corso""",M,170,57
23195,"James Hunt ""Jim"""" Corson""",M,195,109
23196,Marilyn Corson (-Whitney),F,167,60
23197,Shayne Paul Corson,M,183,91
23198,Gail Cort,F,175,67
23199,Jos Luis Corta Elizondo,M,180,86
23200,Nadia Cortassa (-Gabba),F,173,56
23201,Alain Cortes,M,180,71
23202,Enrique Corts Pes Gallego,M,171,67
23203,Federico A. Corts,M,176,85
23204,Flix Cortes,M,0,0
23205,Francisco Cortes,M,170,63
23206,Javier Corts Granados,M,171,70
23207,Omar Corts Gonzlez,M,166,65
23208,Onix Corts Aldama,F,0,0
23209,Peter Michael Cortes,M,175,76
23210,"Francisco ""Quico"""" Corts Juncosa""",M,181,80
23212,"Gerardo Cortes, Jr.",M,187,73
23214,Armando de Freitas Zuzarte Luzarte Corteso,M,0,0
23215,Marisa Cortesi,F,163,50
23216,Omer Gustaaf Corteyn,M,0,0
23217,Edgar Alejandro Cortez Espinoza,M,170,55
23218,Hernn Cortez,M,178,90
23219,Joana Amorim Cortez dos Santos,F,170,62
23220,Lorenzo Cortez,M,175,66
23222,Hugo Antonio Corti,M,178,75
23223,Mario Cortiello,M,0,0
23224,Hlne Cortin,F,186,80
23225,Chus Cortina,F,0,0
23226,Javier Cortina Lacerra,M,185,97
23227,Manuel Cortina Martnez,M,187,90
23228,Hernn Oscar Cortnez,M,180,70
23229,Jane Cortis (-Ross),F,0,0
23230,Johan George Cortlever,M,0,0
23231,Clodomiro Jos Cortoni,M,170,72
23232,"Richard Willis ""Dick"""" Cortright""",M,180,79
23233,Richard Corts,M,177,68
23234,Leo Cortsen,M,0,0
23235,"Dorothea Maria ""Dora"""" Corty-Mnkemeyer""",F,0,0
23236,Jean-Pierre Corval,M,181,76
23237,Silvina Corvaln Mayoral,F,0,0
23238,Inocenta Corvea Aguirre,F,167,60
23239,Marie-Charles-Andr Corvington,M,0,0
23240,Charles Barney Cory,M,180,0
23241,George Cosac,M,190,84
23242,Jessica Charmoore Cosby (-Toruga),F,173,79
23243,Aldo Cosentino,M,162,54
23244,Antonio Cosentino,M,156,68
23245,Egidio Cosentino,M,0,0
23246,Renato Cosentino,M,0,0
23247,"Anthony E. ""Tony"""" Cosey""",M,180,66
23248,Cormic Francis Cosgrove,M,0,0
23249,Osman Cogl,M,0,0
23250,Aleksandar osi,M,176,72
23251,Kreimir osi,M,209,94
23252,Miro osi,M,178,69
23253,Zoran osi,M,176,67
23254,Guillermo Cosio Snchez,M,179,73
23255,Claudia Coslovich,F,170,74
23256,Adrian Cosma,M,180,78
23257,Alexandru Cosma,M,0,56
23258,Ion Cosma,M,180,82
23259,Remus Cosma,M,155,48
23260,Sampson Cosmas,M,167,75
23261,Jean Georges Cosmat,M,0,0
23262,Massimo Cosmelli,M,180,76
23263,Marian Cosmescu,M,174,64
23264,Charlie Cosnier,M,176,76
23265,Costel Coni,M,176,76
23266,Andrea Gay Coss,F,0,0
23267,Orlando Cossani,M,0,0
23268,Rose Cossar,F,173,55
23269,Agostino Cossia,M,0,0
23270,Jos Manuel Cossio Martnon,M,183,84
23271,Francesco Cossu,M,173,0
23272,Adrian Costa,M,180,80
23273,"Alberto ""Albert"""" Costa Casal""",M,180,78
23274,Andr Vorraber Costa,M,182,78
23275,Antoine Costa,M,0,0
23276,Armando Carlos Silva e Costa,M,192,80
23277,Artur Manuel de Jess Arede Correia Costa,M,180,72
23278,Arturo Costa Valdes,M,175,76
23279,Carlos Costa Masferrer,M,183,79
23280,Cludia de Paula Costa Magalhes,F,156,46
23281,Eduardo Alberto Gomes Costa,M,0,0
23282,Eduardo Edilio Costa,M,176,100
23283,Enrico Costa,M,175,83
23284,Fernando Eurico de Barros Oliveira da Fonseca e Costa,M,181,78
23285,Francesca Costa,F,155,54
23286,Francesco Costa,M,185,90
23287,Gareth Costa,M,0,0
23288,Hctor Jos Costa Massironi,M,187,94
23289,Joana Ribeiro Costa,F,173,60
23290,Joo Carlos Calvete Pereira da Costa,M,182,100
23291,Joo Antnio de Menezes Pita e Castro da Penha e Costa,M,0,0
23292,Joaquina Costa Iglesias,F,0,0
23293,Jorge Manuel Guerreiro Costa,M,170,64
23294,Jos Lus Anica Costa,M,182,85
23295,Joseph Rego Costa,M,0,0
23296,Keila da Silva da Costa,F,170,63
23297,Kissya Cataldo da Costa,F,180,67
23298,Lzaro Costa Mndez,M,188,76
23299,Leonardo Jorge Costa,M,196,94
23300,Lus Miguel Faztudo e Costa,M,190,87
23301,Luis Antonio Costa,M,173,74
23302,Marlenis Costa Blanco,F,177,76
23303,Melania Felicitas Costa Schmid,F,180,69
23304,Ral Miguel Costa,M,177,107
23305,Narciso Valdares Costa,M,0,0
23306,Paul Costa,M,181,75
23307,Rayssa Costa de Oliveira,F,176,63
23308,Ricardo Miguel Moreira da Costa,M,183,80
23309,Rosa Costa Soler,F,170,65
23310,Rui Alberto Faria da Costa,M,183,68
23311,Salvador Costa Fontclar,M,0,0
23312,Samuel Costa,M,164,53
23313,"Silvia Costa Acosta (-Martnez, -Sanleandro)",F,179,64
23314,Susana Cristina Sade da Costa,F,178,63
23315,Venancio Costa Monge,M,0,0
23316,Walter Costa,M,185,82
23317,Tamara Virgi Costache,F,172,68
23318,Carolina del Pilar Costagrande,F,188,80
23319,Anna Costalunga,F,170,0
23320,Costantino Costantini,M,0,0
23321,Dino Costantini,M,178,66
23322,Massimo Costantini,M,178,72
23323,Francesco Costantino,M,152,50
23324,Salvatore Costantino,M,0,0
23325,Tommaso Costantino,M,0,0
23326,Francisco Costanzo Milano,M,0,0
23328,Humberto Costas Tordera,M,189,90
23329,Juan Costas Tordera,M,182,103
23330,Chiara Costazza,F,172,64
23331,Alin Coste,M,201,95
23332,Arturo Coste Albaradejo,M,0,0
23333,Charles Gustave Lonce Coste,M,180,79
23334,mile Louis Franois Dsir Coste,M,0,0
23335,Jorge Coste,M,175,75
23336,Mihai Iuliu Coste,M,186,81
23337,Marian Costea,M,170,69
23339,Paul Vincent Costello,M,178,73
23340,Robert Costello,M,178,66
23341,Victor Carton Patrick Costello,M,195,116
23342,Julio Csar Costemalle,M,0,0
23343,"Benedictus Antonius Maria ""Dick"""" Coster""",M,172,78
23344,Elizabeth Mary Coster,F,176,65
23345,Kalle Kristian Coster,M,188,65
23346,Sven Erik Coster,M,183,61
23347,Charles Victor Coster van Voorhout,M,175,74
23348,Loic Costerg,M,185,90
23349,"Nicholas ""Nick"""" Costes""",M,167,55
23350,Grigore Costescu,M,0,0
23351,Daniela Costian,F,182,84
23354,Sandra Lee Costigan,F,167,60
23355,Gian Carlo Costigliolo,M,0,0
23356,Luigi Costigliolo,M,0,0
23357,"James ""Jamie"""" Costin""",M,181,69
23358,Paulo Rebelo Costinha Melo Castro,M,184,87
23359,Paolo Costoli,M,170,0
23360,Bernadette Coston,F,164,61
23361,Dorin Viorel Costra,M,181,77
23362,Tanguy Cosyns,M,174,70
23363,Frane Cota,M,0,0
23364,Constantin Cotacu,M,172,80
23365,Alain Ct,M,192,81
23366,Aubert Ct,M,160,52
23367,Caroline Ct,F,175,58
23368,Chantal Ct,F,152,59
23369,Grard Ct,M,168,55
23370,Langis Ct,M,168,70
23371,"Paul Thomas Ct, II",M,190,89
23372,Waldemar Cotelo,M,173,60
23373,Elio Cotena,M,165,57
23374,Antonio Cotichini,M,0,0
23375,Wilfredo Coto Gonzlez,M,0,0
23376,Jacques Cotot,M,162,60
23377,Gabriella Cotta Ramusino,F,167,60
23378,Olivier Cotte,M,170,65
23379,Stphanie Cottel,F,163,48
23380,Joni Cotten,F,170,68
23381,"Edward Vernon ""Eddie"""" Cotter""",M,0,0
23382,Geoffrey David Cotter,M,194,91
23384,"John ""Johnno"""" Cotterill""",M,193,88
23385,Mary Anne Cotterill,F,168,63
23386,Jean Cottez,M,0,0
23387,Aleksandra Cotti,F,167,65
23388,Frdric Cottier,M,178,72
23389,Grald Cottier,M,0,0
23390,Pierre Cottier,M,0,80
23392,John Andrew Cottle,M,175,66
23393,Simon Cottle,M,193,95
23394,Hctor Cotto Gonzlez,M,191,82
23395,Jos Miguel Cotto Vzquez,M,167,54
23396,Miguel ngel Cotto Vzquez,M,170,63
23397,Amy Cotton,F,180,78
23398,"Bernard James ""Bernie"""" Cotton""",M,180,73
23399,John Farrow Cotton,M,183,86
23400,Rebecca Christina Cotton,F,184,72
23401,Shirley Veronica Cotton (-Smith),F,0,0
23402,"William ""Billy"""" Cottrill""",M,167,59
23404,Vlad Bogdan Cotuna,M,163,62
23405,Emmanuelle Coubat,F,164,58
23406,Jean-Claude Coucardon,M,193,90
23407,"Elizabeth ""Liz"""" Couch""",F,158,57
23409,Tonia Couch,F,166,54
23410,Sharon Renee Couch-Jewell,F,170,63
23411,John Malcolm Couchman,M,0,0
23413,Cline Couderc,F,174,62
23415,Gilles Coudray,M,0,0
23416,Tiana Michelle Coudray,F,163,57
23417,Bryn Coudraye,M,201,98
23419,Carole Couesnon,F,165,51
23420,Michel Coug,M,187,80
23421,"Angela Denise Coughlan (-Arusoo, -Sharp)",F,168,59
23422,Eoin Coughlan,M,186,81
23423,"Gerald Noel ""Gerry"""" Coughlan""",M,0,0
23424,James Coughlan,M,183,78
23425,Peter Bruce Coughlan,M,0,0
23426,Natalie Anne Coughlin (-Hall),F,173,63
23427,Laurent Johann Jos Bourda Couhet,M,171,75
23428,Paul Couillaud,M,0,0
23429,Ismal Coulibaly,M,191,78
23430,Kafoumba Coulibaly,M,179,71
23432,Mohamed Coulibaly,M,0,0
23433,Hadj Moussa Coulibaly,M,0,0
23434,Nagnouma Coulibaly,F,192,0
23435,Raymond Coulibaly,M,180,74
23436,Joanna Helen Coull,F,170,59
23437,Robert Andrew Coull,M,184,73
23438,Franois Coulombe-Fortier,M,191,92
23440,Eugne Coulon,M,0,0
23441,Michel Coulon,M,174,69
23442,Raymond Coulon,M,0,0
23443,T. John D'Arcy Coulson,M,182,83
23444,Dudley Henry Barton Coulson,M,0,0
23445,Allan Spencer Coulter,M,192,86
23446,"Charles Frank ""Chan"""" Coulter""",M,183,74
23447,"Raymond Orville ""Ray"""" Coulter""",M,0,0
23448,"Thomas Henry ""Tom"""" Coulter""",M,188,0
23449,"William Sanderson ""Bill"""" Coulthard""",M,0,0
23450,Jean Coulthard Adams,F,0,0
23451,Shaun Coulton,M,191,94
23452,Andr Jules Marie Coumans,M,0,0
23453,"Melvin Grant ""Mel"""" Counts""",M,213,102
23454,Monique Coupat,F,171,68
23455,Pierre Couquelet,M,177,75
23456,Laurent Couraire-Delage,M,173,72
23457,Charles Courant,M,0,0
23458,Yvette Courault,F,153,59
23459,Flicien Jules mile Courbet,M,0,0
23462,"James Spencer ""Jim"""" Courier""",M,185,82
23463,Fernand Henri Jean Cournollet,M,0,0
23464,Charle Cournoyer,M,173,68
23465,Albert Courquin,M,168,0
23466,Didier Courrges,M,171,65
23467,Louis Courron,M,0,0
23468,Clova E. Court (Cameron-),F,175,72
23469,Jean-Franois Court,M,185,90
23470,John Court,M,183,76
23472,Pierre Court,M,170,67
23473,Lon Courtejaire,M,0,0
23474,"Jacques ""Jacky"""" Courtillat""",M,169,68
23476,John Courtis,M,0,0
23477,Karen Courtland (-Kelly),F,152,45
23478,Percy Courtman,M,0,0
23479,Russ Courtnall,M,180,84
23480,"Francis Bernard ""Frank"""" Courtney""",M,0,0
23481,John Ira Courtney,M,180,72
23482,"Thomas William ""Tom"""" Courtney""",M,188,81
23483,Adrien Courtois,M,0,0
23485,Didier Courtois,M,0,0
23486,mile Alcide Courtois,M,0,0
23487,Laurence Courtois (-Crols),F,172,61
23488,Louis Courtois,M,160,76
23489,"James Milton ""Jim"""" Courtright""",M,190,80
23490,Ren Courvoisier,M,0,0
23491,Eanger Irving Couse,M,0,0
23494,Pierre J. M. Cousin,M,0,0
23495,Julien Cousineau,M,173,90
23496,Charles Peter Cousins,M,198,100
23497,DeMarcus Amir Cousins,M,210,122
23498,Duane Jon Cousins,M,178,66
23499,Peter Tendai Cousins,M,177,98
23500,Robin John Cousins,M,183,66
23501,Steven Cousins,M,182,75
23502,Yvon Coussin,M,177,90
23503,Anthony Francis Coutinho,M,172,63
23504,Geisa Aparecida Muniz Coutinho,F,161,55
23505,Piedade Coutinho-Tavares da Silva,F,0,0
23506,Carlos Luiz Rodrigues Couto,M,182,68
23507,Eduardo Couto,M,180,80
23508,Emanuel Moura Couto,M,184,73
23509,Fernando Fonces Couto,M,165,59
23510,Jos Guilherme Ferreira do Couto,M,192,82
23511,Kurt Leonel da Rocha Couto,M,180,74
23512,Mximo Couto,M,0,0
23513,Francis Coutou,M,171,66
23514,Jacques Coutrot,M,0,0
23515,Franois Denis Couttet,M,0,0
23516,Henri Michel Couttet,M,0,0
23517,James Couttet,M,168,67
23518,Marcel Andr Couttet,M,0,0
23519,Alicia Jayne Coutts,F,176,69
23520,Burdett Matthew Coutts,M,0,0
23521,John William Coutts,M,0,0
23522,Russell Coutts,M,179,85
23525,Jean Couturier,M,172,71
23526,Patricia Couturier,F,162,45
23527,Toms Cristbal Couve Correa,M,183,64
23529,Georges Couvreur,M,0,0
23531,Camille Couzi,F,166,60
23532,Dean Warren Couzins,M,182,77
23533,Alberto Cova,M,176,58
23534,Monica Covacci (-Gray),F,154,44
23535,Adalbert Covaci,M,173,74
23536,Ion Covaci,M,180,71
23537,Iosif Covaci,M,0,0
23538,Ludovic Covaci-Borbely,M,185,84
23539,Gheorghe Covaciu,M,188,86
23540,Victor Covalenco,M,185,78
23541,Serghei Covaliov,M,172,75
23542,Mihai Claudiu Covaliu,M,181,73
23543,Anne Covell,F,160,48
23544,Mark Covell,M,201,130
23545,Phyllis Lindrea Covell (Howkins-),F,0,0
23546,Frank George Covelli,M,188,91
23547,Yvan Covent,M,176,70
23548,"William Michael ""Bill"""" Coventry""",M,185,81
23549,Kirsty Leigh Coventry (-Seward),F,176,64
23550,Arthur Victor Coverley-Price,M,0,0
23552,"Deborah Lee ""Debra Lee"""" """"Deb"""" Covey (-Barnett)""",F,160,59
23554,Andrea Covi,M,184,84
23555,Karlo ovi,M,160,57
23556,Frdric Covili,M,170,75
23558,Barry Alexander Cowan,M,190,79
23559,James Henry Cowan,M,0,0
23560,Lyndsai Cowan,F,159,52
23561,"Alexander ""Sandy"""" Cowan""",M,0,0
23562,"John ""Johnny"""" Coward""",M,0,0
23563,"Patrick ""Pat"""" Cowdell""",M,143,54
23564,Jacqui Cowderoy (-Gerondis),F,0,0
23565,"Robert Elmer ""Bob"""" Cowell""",M,0,0
23566,Chloe Cowen (-O'Gorman),F,183,78
23567,Gordon Craig Cowey,M,0,0
23568,William Cowhig,M,0,0
23569,"Donald John ""Don"""" Cowie""",M,184,103
23570,"Gillian ""Gill"""" Cowley""",F,168,55
23571,"Michael Joseph ""Mike"""" Cowley""",M,179,66
23572,Orlando Cowley del Barrio,M,175,61
23573,Rhydian Cowley,M,181,65
23574,Sarah Cowley,F,176,67
23575,Alison Cox,F,182,83
23576,"William John ""Bill"""" Cox""",M,0,0
23577,"William Dean ""Bill"""" Cox""",M,183,77
23578,Britteny Cox,F,163,59
23579,Carmiesha Cox,F,168,61
23580,Crystal Shinelle Cox (-Walker),F,190,81
23581,David C. J. Cox,M,170,62
23582,"Charles Douglas ""Doug"""" Cox""",M,180,90
23583,"Frank Gardner Cox, Jr.",M,175,77
23584,"Henri ""Han"""" Cox""",M,0,0
23585,J'den Michael Tbory Cox,M,180,86
23587,John Arthur Cox Bransford IV,M,196,95
23588,Lionel Malvyne Cox,M,0,0
23589,Lionel Cox,M,185,74
23590,Rawle Colin L. Cox,M,175,70
23591,Renie Katherine Cox (-Gorsuch),F,0,0
23592,Rohanee Cox,F,182,83
23593,Ryan Rodney Cox,M,177,62
23594,Shana Amanda Cox,F,172,75
23595,Shawn Terry Cox,M,184,81
23596,Somers William Cox,M,0,0
23597,Sophie Cox,F,160,52
23598,"Stanley Ernest Walter ""Stan"""" Cox""",M,173,60
23599,Stephanie Renee Cox (Lopez-),F,168,61
23600,Stephen Clifford Cox,M,180,75
23602,"Peter T. Cox, Jr.",M,180,75
23603,"Johanna ""Jo"""" Cox-Ladru (-Poot)""",F,0,0
23604,Tracy Linda Cox-Smyth,F,155,48
23605,"Annemarie Josefina ""Anna"""" Cox-Wood""",F,171,64
23606,Richard Coxon,M,188,92
23607,Eric Eaton Coy,M,0,0
23608,Michelle Coy,F,170,61
23609,Warren Coye,M,175,70
23611,Frank James Coyle,M,172,59
23612,John K. Coyle,M,183,77
23613,Natalya Coyle,F,170,60
23614,Colleen Coyne,F,160,59
23615,Kendall Coyne,F,157,57
23616,"Amelia ""Amy"""" Cozad""",F,160,51
23617,"Sydney Turner ""Syd"""" Cozens""",M,0,0
23618,Marius Vasile Cozmiuc,M,197,94
23619,Sharon Cozzarin,F,170,56
23621,Paolo Alfredo Cozzi,M,200,86
23622,Vanessa Cozzi,F,170,57
23623,"Stephen Paul ""Steve"""" Crabb""",M,188,70
23624,Archibald Douglas Crabbe,M,0,0
23626,Colette Crabbe (-Michel),F,163,53
23627,Dion Kwasi Crabbe,M,178,77
23628,Gustave Crabbe,M,0,0
23629,Reginald Percy Crabbe,M,0,0
23630,Astrid Crabo (-Lundquist),F,0,0
23631,Ren Crabos,M,167,68
23632,Jane Louise Crabtree,F,163,63
23633,Cornel Nicolae Crciun,M,0,0
23634,Florin Cezar Crciun,M,186,103
23635,Moise Crciun,M,0,0
23636,James Edward Cracknell,M,192,100
23637,Charlotte Helena M. Craddock,F,172,72
23638,Gran Patrik Crafoord,M,176,68
23639,John Melvin Craft,M,183,70
23640,Morgan Craft,F,160,64
23641,Shanice Craft,F,185,93
23642,Alistair Ian Cragg,M,180,60
23644,Brian John Crago,M,171,67
23645,Charles Jean Albert Marie Edmond Crahay,M,0,0
23646,Edmond Norbert Maria Crahay,M,0,0
23647,Adam Craig,M,180,75
23648,Archibald David Edmonstone Craig,M,0,0
23649,"Marion Elizabeth ""Betty"""" Craig (-Eaton)""",F,170,61
23650,"William Norval ""Bill"""" Craig""",M,180,77
23651,"Robert Robertson ""Bob"""" Craig""",M,0,0
23652,Charlotte Rose Craig,F,168,49
23653,Dante Mario Craig,M,180,67
23654,Hannah Craig,F,167,57
23655,James Humbert Craig,M,0,0
23656,"James Downey ""Jim"""" Craig""",M,185,86
23657,"Kameryn Louise ""Kami"""" Craig""",F,181,88
23658,"Michael ""Mike"""" Craig""",M,173,72
23659,"Nicholas Ian ""Nick"""" Craig""",M,173,63
23660,Paul Frederick Craig,M,177,68
23661,Ralph Cook Craig,M,182,73
23662,Rodney Craig,M,174,77
23663,Stephen Craig,M,0,0
23664,John Houston Craige,M,0,0
23665,Brooke Leeann Crain,F,160,55
23666,Tullio Crali,M,0,0
23667,Ralph Adams Cram,M,0,0
23668,"Stephen ""Steve"""" Cram""",M,186,69
23669,Arthur Telles Cramer Ribeiro,M,183,72
23670,Shelley Katherine Cramer (-Persinger),F,162,54
23671,Gian-Marco Crameri,M,177,77
23672,Renzo Cramerotti,M,179,83
23673,John Gordon Crammond,M,0,0
23674,George Kelly Cramne (-Scott),M,172,60
23675,Frances Caroline Cramp,F,165,59
23676,Deirdre Crampton,F,173,68
23677,"James ""Jimmy"""" Crampton""",M,170,51
23678,Peter Crampton,M,194,85
23679,Berton Woodford Crandall,M,0,0
23680,Lauren Crandall,F,161,58
23681,"Robert ""Rob"""" Crane""",M,188,84
23682,Walter William Craner,M,0,0
23683,Scott Cranham,M,168,61
23685,Steffen Borries Ocrik Cranmer,M,180,67
23686,Jeffrey Frederick Cranston,M,182,80
23687,Joseph Alfred Cranston,M,0,0
23688,Robert Percival Cranston,M,0,0
23689,Toller Shalitoe Montague Cranston,M,172,68
23690,"Christel Franziska Antonia ""Christl"""" Cranz (-Borchers)""",F,0,0
23691,"Heinz-Rudolf ""Rudi"""" Cranz""",M,0,0
23692,Raymond Crapet,M,0,0
23693,Paul Crapez,M,182,74
23694,Lorraine Joyce Crapp (-Thurlow),F,167,0
23695,Leonard F. Craske,M,173,76
23696,Derrick Howard Crass,M,170,82
23697,Carlos Crassus Moreno,M,170,70
23698,"Pauline Ellen ""Polly"""" Craus (-August)""",F,0,0
23699,Stelio Newton Craveirinha,M,0,0
23700,Dan Craven,M,183,76
23701,Roberto Cravero,M,178,73
23702,Jorge Cravinho,M,177,78
23703,Sal Craviotto Rivero,M,192,98
23704,Joo Ferreira da Silva Cravo,M,0,0
23705,"Robert ""Bob"""" Crawford""",M,185,0
23706,Carl Crawford,M,192,81
23707,Chandra Crawford,F,175,68
23708,Colin Grant Crawford,M,0,0
23709,Dean Crawford,M,187,92
23710,E. Gary Crawford,M,193,81
23711,Hasely Joachim Crawford,M,187,90
23712,Holly Crawford,F,173,63
23713,James M. Crawford,M,0,0
23714,"Judith MacPherson ""Judy"""" Crawford (-Rawley)""",F,165,54
23715,Justann John Crawford,M,177,75
23716,Marvin Leaman Crawford,M,0,0
23717,Peter Crawford,M,193,88
23718,Richard Arthur Crawford,M,193,102
23719,"Ronald Emerson ""Ron"""" Crawford""",M,180,73
23720,Ronald John Crawford,M,179,79
23721,Rosanna Lee Crawford,F,180,67
23722,Shannon Crawford,F,173,74
23723,Shawn Crawford,M,181,86
23724,Yunaika Crawford Rogert,F,164,78
23725,Allen David Crawley,M,183,76
23726,Talitiga Crawley,F,182,87
23727,Walter Cecil Crawley,M,0,0
23728,Robert Arnold Crawshaw,M,0,0
23729,David William Crawshay,M,191,89
23730,Richard Oakes Crawshay,M,0,0
23731,Eric Shauwn Brazas Cray,M,176,70
23732,Jill Craybas,F,160,56
23733,Richard Pearson Creagh-Osborne,M,0,0
23734,Angela Mary Creamer (-Green),F,163,54
23735,Mark James Crear,M,186,79
23737,Philip J. B. Crebbin,M,178,71
23738,Thomas Scott Cree,M,0,0
23739,Sharon Grace Creelman,F,165,63
23740,John Francis Cregan,M,0,0
23742,"Susan Sarah ""Sue"""" Crehan (Smart-)""",F,165,55
23743,Guy Creighton,M,180,73
23744,Shaun William Creighton,M,181,63
23745,Carol Creiniceanu,M,169,67
23746,Katya Crema,F,174,64
23747,"Rebecca Ann Fraser ""Becky"""" Cremer""",F,157,49
23748,Esther Cremer,F,170,55
23749,Grant Cremer,M,186,76
23750,Melanie Cremer,F,162,52
23751,"Jacob Thedoor ""Ted"""" Cremer""",M,0,0
23752,"Alexander Soria ""Alex"""" Cremidan""",M,192,92
23753,"Thodore Salmon ""Tho"""" Cremnitz""",M,0,0
23755,Mauro Crenna,M,175,78
23756,Mathieu Crepel,M,170,62
23757,Andr Crpin,M,174,68
23758,Pablo Crer,M,202,85
23759,Hlio Crescncio,M,170,0
23760,Dino Crescentini,M,180,72
23761,Jos Emmanuel Crescimbeni Barrantes,M,175,73
23762,Margalida Cresp Jaume,F,170,55
23763,Andrs Crespo Prez,M,0,0
23764,Antoine Crespo Travesset,M,0,0
23765,Edgar Roberto Crespo Echeverra,M,170,60
23767,Hernn Jorge Crespo,M,184,80
23768,Jos Antonio Crespo Ortiz,M,180,80
23769,Jos Manuel Crespo Villanueva,M,180,86
23770,Milagros Crespo Valle,F,166,64
23771,John Robert Cress,M,0,0
23772,Mariana Cress,F,159,52
23773,Roman William Cress,M,0,0
23775,"Charles Clement Cresson, Jr.",M,0,0
23776,Gilles Cresto,M,183,74
23780,Claude Crtier,M,183,84
23781,Jean-Luc Crtier,M,185,93
23782,Lonce Cretin,M,170,0
23783,Rolando Cretis,M,188,86
23784,Yves Crettenand,M,175,76
